Input.image,Linearly-vs-Painterly,Planar-vs-Recessional,closed-form-vs-open-form,multiplicity-vs-unity,absolute-clarity-vs-relative-clarity
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/431_the-virgin-and-child-with-st-anne-1510.jpg!Blog.jpg,0.85,0.8,0.6,0.6,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4336_elizabeth-siddal-seated-at-an-easel-1852.jpg!Blog.jpg,0.2,0.35,0.55,0.35,0.3
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4376_beati-pauperes-beati-mites-beati-psalms-1-1-1967.jpg,0.9,0.6,0.65,0.55,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/439_beheading-of-st-john-the-baptist-1610.jpg!Blog.jpg,0.65,0.6,0.7,0.55,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/441_madonna-and-child-from-the-diptych-of-maerten-van-nieuwenhove-1487.jpg!Blog.jpg,0.35,0.4,0.15,0.25,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/446_portrait-of-a-young-man-1502.jpg!Blog.jpg,1.0,0.35,0.45,0.55,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4496_portrait-of-a-lady-1889.jpg!Blog.jpg,0.85,0.2,0.3,0.5,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/449_saint-bernardino-releases-a-prisoner-1473.jpg!Blog.jpg,0.35,0.6,0.7,0.15,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/450_london-westminster-bridge-under-repair-1749.jpg!Blog.jpg,0.25,0.55,0.5,0.75,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/451_christ-at-simon-the-pharisee-1620.jpg!Blog.jpg,0.55,0.8,0.5,0.85,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/452_semi-gods-ceiling-1490.jpg!Blog.jpg,0.4,0.45,0.35,0.8,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/453_st-catherine-s-disputation-detail-1494.jpg!Blog.jpg,0.7,0.6,0.8,0.45,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/454_portrait-of-a-man-1490.jpg!Blog.jpg,0.5,0.35,0.25,0.35,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/455_coronation-of-marie-de-medici-1624.jpg!Blog.jpg,0.95,0.9,0.9,0.8,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4560_mormon-boy-salt-lake-city-1863.jpg!Blog.jpg,0.95,0.1,0.5,0.4,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/458_portrait-of-a-man-holding-a-coin-of-the-emperor-nero-1474.jpg!Blog.jpg,0.45,0.25,0.35,0.3,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4595_battle-of-alma-1855.jpg!Blog.jpg,0.75,0.5,0.85,0.95,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/459_eleonora-da-toledo-1543.jpg!Blog.jpg,0.05,0.15,0.4,0.15,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4656_head-of-a-young-woman-1888.jpg!Blog.jpg,0.75,0.4,0.3,0.3,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4664_portrait-of-madame-cordier-1874.jpg!Blog.jpg,0.9,0.45,0.3,0.6,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/46_god-the-father-1432.jpg!Blog.jpg,0.65,0.15,0.05,0.5,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/471_descent-from-the-cross-left-wing-1614.jpg!Blog.jpg,0.75,0.55,0.65,0.55,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/471_the-bucintoro-venice-1747.jpg!Blog.jpg,0.35,0.3,0.95,0.7,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/471_the-lineage-1799.jpg!Blog.jpg,0.45,0.6,0.4,0.7,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4758_landscape-in-the-sun-1881.jpg!Blog.jpg,0.95,0.7,0.85,0.65,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/475_portrait-of-gilles-joye-1472.jpg!Blog.jpg,0.35,0.1,0.15,0.15,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/476_diana-and-her-nymphs-surprised-by-the-fauns-1640.jpg!Blog.jpg,0.75,0.75,0.8,0.95,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/47_isabella-borluut-panel-from-the-ghent-altarpiece-1432.jpg!Blog.jpg,0.5,0.05,0.1,0.25,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4814_roses-with-blue-background-1960.jpg!Blog.jpg,0.7,0.65,0.4,0.55,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/483_the-thames-and-the-city-of-london-from-richmond-house-1746.jpg!Blog.jpg,0.35,0.6,0.95,0.6,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/484_the-thames-with-st-paul-s-cathedral-1746.jpg!Blog.jpg,0.8,0.4,0.8,0.85,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/486_portrait-of-cosimo-i-de-medici-1545.jpg,0.4,0.5,0.35,0.4,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4899_nude-in-the-greenery-1887.jpg!Blog.jpg,0.9,0.8,0.75,0.6,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/489_the-sacrifice-to-priapus-1771.jpg!Blog.jpg,0.75,0.65,0.6,0.9,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/4954_portrait-of-nadezhda-stasova-1884.jpg!Blog.jpg,0.85,0.25,0.3,0.25,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/496_the-sleep-of-reason-produces-monsters-1799.jpg!Blog.jpg,0.4,0.95,0.55,0.6,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/497_head-of-a-franciscan-friar-1617.jpg!Blog.jpg,0.8,0.3,0.5,0.2,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/49_nana-female-nude-1911.jpg!Blog.jpg,0.95,0.7,0.7,0.45,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5021_portrait-of-mademoiselle-sicotg-1865.jpg!Blog.jpg,0.35,0.1,0.15,0.2,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5074_tavern-in-whitechapel-1869.jpg!Blog.jpg,0.95,0.65,0.85,0.95,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/508_berittener-hirte-und-k-he-1880.jpg!Blog.jpg,0.55,0.5,0.7,0.55,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5111_sadko-1876.jpg!Blog.jpg,0.95,0.75,0.45,0.8,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/512_dream-of-st-ursula-1495.jpg!Blog.jpg,0.3,0.1,0.5,0.2,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/512_they-are-hot-1798.jpg!Blog.jpg,0.85,0.5,0.6,0.7,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/515_portrait-of-saul-stein-1916.jpg!Blog.jpg,0.65,0.3,0.25,0.45,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/515_the-last-judgment-triptych-left-wing-the-blessed-at-the-gate-to-heaven-paradise-with-the-st-1470.jpg!Blog.jpg,0.75,0.45,0.45,0.75,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/515_they-pare-1799.jpg!Blog.jpg,0.6,0.65,0.75,0.45,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/516_butterfly-1988.jpg!Blog.jpg,0.4,0.25,0.15,0.3,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/516_der-schindanger-in-livorno-1867.jpg!Blog.jpg,0.35,0.15,0.35,0.35,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/51_not_detected_233116-1788.jpg!Blog.jpg,0.6,0.8,0.65,0.4,0.5
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/51_portrait-of-teofila-dzia-y-ska-1754.jpg!Blog.jpg,0.7,0.55,0.35,0.45,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/523_the-nativity-left-wing-of-a-triptych-of-the-adoration-of-the-magi-1472.jpg!Blog.jpg,0.65,0.4,0.55,0.15,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5244_the-lost-cow-1852.jpg!Blog.jpg,1.0,0.6,0.85,0.55,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/526_still-life-with-dead-pheasant-and-hunting-bag-1760.jpg!Blog.jpg,0.4,0.35,0.5,0.45,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5283_the-clown-james-bollinger-mazutreek-1868.jpg!Blog.jpg,0.8,0.35,0.55,0.35,0.3
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/528_st-george-baptising-the-gentile-1507.jpg!Blog.jpg,0.7,0.45,0.8,0.7,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5298_the-estaque-1882.jpg!Blog.jpg,0.95,0.45,0.5,0.8,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/535_the-annunciation-1504.jpg!Blog.jpg,0.15,0.45,0.35,0.15,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5367_the-birchwood-alley-1880.jpg!Blog.jpg,0.75,0.4,0.6,0.95,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/536_the-arrival-of-the-english-ambassadors-1498.jpg!Blog.jpg,0.2,0.35,0.65,0.4,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5380_sir-galahad-the-quest-of-the-holy-grail-1870.jpg!Blog.jpg,0.7,0.5,0.8,0.45,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5396_japanese-girl-with-by-the-red-table-1967.jpg!Blog.jpg,0.6,0.45,0.55,0.2,0.5
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/53_two-nudes-on-old-indian-rug-1971.jpg!Blog.jpg,0.25,0.7,0.75,0.55,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/540_wait-till-you-have-been-anointed-1799.jpg!Blog.jpg,0.55,0.3,0.7,0.3,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/542_night-1870.jpg!Blog.jpg,0.85,0.9,0.5,0.45,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5439_going-to-the-battle-1858.jpg!Blog.jpg,0.45,0.1,0.35,0.2,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/544_triptych-of-the-mystical-marriage-of-st-catherine-of-alexandria-inker-wing-the-beheading-of-1479.jpg!Blog.jpg,0.75,0.25,0.6,0.3,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/544_what-a-sacrifice-1799.jpg!Blog.jpg,0.7,0.35,0.5,0.7,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/547_marie-de-medicis-as-bellona-1625.jpg!Blog.jpg,0.8,0.4,0.3,0.65,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/547_triptych-of-willem-moreel-left-wing-the-founder-willem-moreel-his-sons-and-st-william-of-1484.jpg!Blog.jpg,0.35,0.7,0.85,0.35,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/547_what-value-1814.jpg!Blog.jpg,0.85,0.5,0.65,0.4,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/548_triptych-of-willem-moreel-right-wing-the-founder-barbara-van-vlaenderbergh-wife-of-willem-1484.jpg!Blog.jpg,0.6,0.7,0.7,0.5,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/54_madonna-with-saints-st-john-thebaptist-st-gregory-i-the-great-st-benedict-1506.jpg!Blog.jpg,0.65,0.25,0.45,0.85,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/550_baptism-of-st-augustine-1465.jpg!Blog.jpg,0.4,0.1,0.45,0.2,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/552_who-could-believe-it-1799.jpg!Blog.jpg,0.65,0.6,0.75,0.85,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/554_conversion-of-the-heretic-1465.jpg!Blog.jpg,0.8,0.6,0.3,0.65,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5558_industrial-building-1936.jpg!Blog.jpg,0.6,0.25,0.85,0.65,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5563_a-collection-of-pictures-at-the-time-of-augustus-1867.jpg!Blog.jpg,0.35,0.5,0.45,0.55,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/560_witches-sabbath-1789.jpg!Blog.jpg,0.95,0.75,0.6,0.75,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/561_marriage-at-cana-1566.jpg!Blog.jpg,0.9,0.4,0.55,0.6,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/563_fall-of-simon-magus-1462.jpg!Blog.jpg,0.55,0.2,0.7,0.55,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/564_you-will-not-escape-1799.jpg!Blog.jpg,0.5,0.7,0.65,0.35,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/567_calvary-triptych-central-panel-1468.jpg!Blog.jpg,0.35,0.25,0.2,0.45,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5693_prose-1879.jpg!Blog.jpg,0.65,0.35,0.65,0.6,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/571_fresco-in-san-pantalon-in-venice-scene-holy-martyr-fragment-1745.jpg!Blog.jpg,0.7,0.45,0.6,0.25,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/573_l-oggetto-tenebroso-di-paolo-uccello-1970.jpg!Blog.jpg,0.35,0.3,0.15,0.0,0.3
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5752_self-portrait-1948.jpg,0.9,0.3,0.35,0.55,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5754_when-flowers-return-1911.jpg!Blog.jpg,0.55,0.6,0.7,0.45,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/577_preaching-to-the-birds-and-blessing-montefalco-1452.jpg!Blog.jpg,0.7,0.35,0.8,0.25,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5790_golden-eve-1892.jpg!Blog.jpg,0.7,0.2,0.7,0.8,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5799_lane-in-cheshire-1883.jpg!Blog.jpg,0.9,0.2,0.65,0.85,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5804_conversation-1889.jpg!Blog.jpg,0.65,0.4,0.5,0.55,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5812_the-cradle-1872.jpg!Blog.jpg,0.9,0.5,0.4,0.6,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5813_paris-interior-1877.jpg!Blog.jpg,0.75,0.3,0.65,0.75,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5826_the-sacrifice-of-flowers-1896.jpg,0.95,0.6,0.75,0.65,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5844_untitled-1961.jpg,0.15,0.5,0.6,0.0,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5852_red-still-life-1956.jpg,0.9,0.6,0.45,0.6,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5863_fisherwomen-1886.jpg!Blog.jpg,0.85,0.6,0.45,0.25,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/588_manufacturers-1950.jpg!Blog.jpg,0.25,0.65,0.7,0.45,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5899_childe-roland-to-the-dark-tower-came-1859.jpg!Blog.jpg,0.95,0.5,0.75,1.0,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/589_portrait-of-the-artist-s-father-1910.jpg!Blog.jpg,0.9,0.15,0.35,0.5,0.2
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/5942_zaporizhzhya-cossack-1884.jpg!Blog.jpg,0.8,0.4,0.45,0.45,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/597_the-trinity-altar-panels-detail-1478.jpg!Blog.jpg,0.4,0.5,0.4,0.35,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/59_muse-1497.jpg!Blog.jpg,0.55,0.25,0.45,0.5,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/59_portrait-of-giovanni-arnolfini-1435.jpg!Blog.jpg,0.4,0.15,0.35,0.1,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6027_vilabertrin-church-tower-1919.jpg!Blog.jpg,0.95,0.35,0.7,1.0,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/609_fate-1920.jpg!Blog.jpg,0.5,0.3,0.6,0.4,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/609_the-masked-visitor-1760.jpg!Blog.jpg,0.65,0.35,0.4,0.4,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/60_crucifixion-and-saints-1442.jpg!Blog.jpg,0.35,0.2,0.05,0.8,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/60_the-actress-babette-cochois-1750.jpg!Blog.jpg,0.85,0.3,0.3,0.3,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/612_scenes-with-st-ambrose-detail-1465.jpg!Blog.jpg,0.15,0.3,0.55,0.35,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6147_lemon-in-a-basket-1952.jpg!Blog.jpg,0.9,0.65,0.55,0.4,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/616_annunciation-maria-1594.jpg!Blog.jpg,0.6,0.5,0.65,0.5,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/616_woman-in-blue-or-the-large-blue-robe-and-mimosas-1937.jpg!Blog.jpg,0.5,0.5,0.5,0.0,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/61_portrait-of-margaret-van-eyck-1439.jpg!Blog.jpg,0.45,0.15,0.25,0.3,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6205_portrait-of-young-woman-in-fur-coat-with-muff-1890.jpg!Blog.jpg,0.7,0.1,0.4,0.5,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/623_view-of-the-passazh-department-store-in-1848-1848.jpg!Blog.jpg,0.7,0.2,0.35,0.7,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/624_battle-between-turks-and-christians-1589.jpg!Blog.jpg,0.65,0.85,0.95,0.95,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/624_st-augustine-s-vision-of-st-jerome-1465.jpg!Blog.jpg,0.5,0.35,0.6,0.25,0.3
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6272_the-fountain-1872.jpg!Blog.jpg,0.7,0.5,0.9,0.65,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/62_crucifixion-with-st-dominic-1445.jpg!Blog.jpg,0.6,0.1,0.0,0.0,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6303_before-the-wedding-1890.jpg!Blog.jpg,0.65,0.35,0.75,0.7,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/631_amor-a-prisoner-1754.jpg!Blog.jpg,0.65,0.7,0.55,0.75,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/631_jonathan-trumbull-jr-with-mrs-trumbull-and-faith-trumbull-1777.jpg!Blog.jpg,0.35,0.35,0.2,0.2,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/633_christ-before-pilate-1567.jpg!Blog.jpg,0.8,0.5,0.95,0.9,0.9
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/637_st-mark-detail-of-the-four-evangelists-1465.jpg!Blog.jpg,0.6,0.2,0.1,0.25,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/639_geniuses-of-arts-1761.jpg!Blog.jpg,0.75,0.4,0.5,0.75,0.55
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/639_st-nicholas-of-bari-1465.jpg!Blog.jpg,0.75,0.05,0.0,0.35,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/641_st-sebastian-1465.jpg!Blog.jpg,0.5,0.2,0.0,0.15,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/645_tabernacle-of-the-condemned-1466.jpg!Blog.jpg,0.75,0.05,0.0,0.7,0.55
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6468_sleepy-thomas-sucking-his-thumb-1893.jpg!Blog.jpg,0.55,0.3,0.45,0.55,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/646_sistine-chapel-ceiling-cumaean-sibyl-1510.jpg!Blog.jpg,0.2,0.2,0.05,0.25,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6478_the-banjo-lesson-1893.jpg!Blog.jpg,0.8,0.2,0.4,0.75,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6491_the-family-1893.jpg!Blog.jpg,0.75,0.55,0.55,0.3,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/649_madame-bergeret-1766.jpg!Blog.jpg,0.4,0.3,0.25,0.35,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/64_last-judgement-1808.jpg!Blog.jpg,0.65,0.45,0.25,1.0,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/656_ombre-port-e-de-maurice-henry-1968.jpg!Blog.jpg,0.15,0.25,0.5,0.25,0.45
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/656_sistine-chapel-ceiling-the-brazen-serpent-1511.jpg!Blog.jpg,0.7,0.45,0.4,0.65,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/656_wild-man-with-shield-1490.jpg!Blog.jpg,0.1,0.15,0.0,0.1,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/657_the-dance-of-salome-1462.jpg!Blog.jpg,0.2,0.25,0.5,0.4,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/658_st-jerome-in-his-hermitage-1609.jpg!Blog.jpg,0.5,0.55,0.5,0.25,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/659_ecce-homo-pontius-pilate-presenting-christ-to-the-crowd-1547.jpg!Blog.jpg,0.5,0.6,0.95,0.9,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/661_sistine-chapel-ceiling-the-prophet-joel-1512.jpg!Blog.jpg,0.2,0.15,0.2,0.0,0.1
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/664_study-for-an-equestrian-portrait-of-the-duke-of-lerma-1603.jpg!Blog.jpg,0.4,0.35,0.45,0.55,0.35
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6668_crucifixion-1904.jpg!Blog.jpg,0.95,0.3,0.2,0.7,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6669_ded-moroz-1885.jpg!Blog.jpg,0.45,0.4,0.2,0.55,0.4
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6679_portrait-of-miss-hedwig-ruetz-1903.jpg!Blog.jpg,0.9,0.05,0.3,0.35,0.05
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/669_st-peter-invited-to-walk-on-the-water-1766.jpg!Blog.jpg,0.9,0.65,0.4,0.55,0.5
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/66_crucifixion-with-the-virgin-john-the-evangelist-and-mary-magdelene-1420.jpg!Blog.jpg,0.55,0.15,0.0,0.15,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6715_princess-olga-1893.jpg!Blog.jpg,0.45,0.15,0.05,0.3,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/671_equality-money-1902.jpg!Blog.jpg,0.65,0.65,0.9,0.95,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6739_house-of-the-singing-winds-1922.jpg!Blog.jpg,0.9,0.55,1.0,0.55,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/673_flowering-apple-trees-eragny-1895.jpg!Blog.jpg,0.75,0.5,0.85,0.8,0.6
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6750_november-morning-1904.jpg!Blog.jpg,0.95,0.3,0.75,0.85,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/677_upper-portions-of-the-east-window-wall-1465.jpg!Blog.jpg,0.7,0.35,0.05,0.35,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/685_visit-to-the-monks-of-mount-pisano-1465.jpg!Blog.jpg,0.25,0.4,0.55,0.1,0.85
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6875_portrait-of-achille-granchi-taylor-1885.jpg!Blog.jpg,0.8,0.15,0.45,0.45,0.25
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6880_portrait-of-isidore-gauguin-1884.jpg!Blog.jpg,0.85,0.2,0.4,0.35,0.15
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6901_lane-in-autumn-1884.jpg!Blog.jpg,0.75,0.35,0.8,0.85,0.95
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6949_angling-1878.jpg!Blog.jpg,0.85,0.5,0.55,0.7,0.75
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/694_bull-study-1946.jpg!Blog.jpg,0.25,0.4,0.85,0.35,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/6988_ukrainian-night-1905.jpg!Blog.jpg,0.6,0.15,0.7,0.7,0.55
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/703_mrs-cholmondeley-1791.jpg!Blog.jpg,0.75,0.5,0.45,0.4,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/705_the-holy-family-with-st-elizabeth-1615.jpg!Blog.jpg,0.9,0.6,0.55,0.75,0.8
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/70_dispute-before-sanhedrin-1449.jpg!Blog.jpg,0.45,0.2,0.4,0.35,1.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/7111_peasant-woman-walking-1885.jpg!Blog.jpg,0.5,0.3,0.3,0.65,0.65
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/711_the-ancestors-of-christ-hezekiah-1509.jpg!Blog.jpg,0.35,0.25,0.15,0.25,0.5
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/7129_white-and-yellow-chrysanthemums-1893.jpg!Blog.jpg,0.8,0.5,0.8,0.6,0.55
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/713_houses-of-l-hermitage-pontoise-1879.jpg!Blog.jpg,0.85,0.2,0.7,0.9,0.7
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/713_portrait-of-george-iv-when-prince-of-wales-1796.jpg!Blog.jpg,0.6,0.5,0.35,0.0,0.0
https://crw2020.s3-us-west-2.amazonaws.com/random-real-art/715_st-john-the-evangelist-1442.jpg!Blog.jpg,0.8,0.15,0.2,0.35,0.35
